,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
791,tr|A0A5C7UGW8|A0A5C7UGW8_9BURK,Cytoplasmic,0.0001,0.0009,0.9772,0.0073,0.0134,0.0011
792,tr|A0A5C7UNC3|A0A5C7UNC3_9BURK,Cytoplasmic,0.0000,0.0261,0.9191,0.0206,0.0042,0.0300
793,tr|A0A5C7VE85|A0A5C7VE85_9BURK,Cytoplasmic,0.0000,0.0169,0.9766,0.0018,0.0014,0.0032
794,tr|A0A5C8C7X6|A0A5C8C7X6_9BRAD,Cytoplasmic,0.0000,0.0256,0.9395,0.0155,0.0092,0.0102
795,tr|A0A5C8J0R1|A0A5C8J0R1_9BURK,Cytoplasmic,0.0000,0.0072,0.9797,0.0024,0.0021,0.0086
796,tr|A0A5C9CTP2|A0A5C9CTP2_9BURK,Cytoplasmic,0.0000,0.0131,0.9835,0.0004,0.0010,0.0020
797,tr|A0A5D0PJ82|A0A5D0PJ82_9ACTN,Cytoplasmic,0.0000,0.0315,0.9620,0.0059,0.0004,0.0002
798,tr|A0A5E4NYA9|A0A5E4NYA9_9HYPH,Cytoplasmic,0.0004,0.0188,0.9003,0.0647,0.0109,0.0050
799,tr|A0A5E4P1F9|A0A5E4P1F9_9HYPH,Cytoplasmic,0.0000,0.0479,0.9370,0.0109,0.0022,0.0019
800,tr|A0A5E4P2P3|A0A5E4P2P3_9HYPH,Cytoplasmic,0.0000,0.0009,0.9895,0.0065,0.0016,0.0015
801,tr|A0A5E6VVX8|A0A5E6VVX8_PSEFL,Cytoplasmic,0.0000,0.0103,0.9669,0.0168,0.0032,0.0028
802,tr|A0A5F0LZ82|A0A5F0LZ82_9BURK,Cytoplasmic,0.0000,0.0125,0.9732,0.0060,0.0030,0.0053
803,tr|A0A5F1S8X1|A0A5F1S8X1_9HYPH,Cytoplasmic,0.0001,0.0283,0.9483,0.0054,0.0074,0.0105
804,tr|A0A5F2C587|A0A5F2C587_9LEPT,Cytoplasmic,0.0001,0.0104,0.9676,0.0078,0.0124,0.0017
805,tr|A0A5J5K6E1|A0A5J5K6E1_9ACTN,Cytoplasmic,0.0000,0.0650,0.9231,0.0100,0.0008,0.0010
806,tr|A0A5J6HRX2|A0A5J6HRX2_STRAD,Cytoplasmic,0.0000,0.0929,0.8940,0.0126,0.0004,0.0001
807,tr|A0A5J6I684|A0A5J6I684_STRC4,Cytoplasmic,0.0002,0.0542,0.9263,0.0092,0.0030,0.0071
808,tr|A0A5J6L1G9|A0A5J6L1G9_9MICO,Cytoplasmic,0.0000,0.0192,0.9763,0.0025,0.0019,0.0001
809,tr|A0A5J6PGR1|A0A5J6PGR1_9GAMM,Cytoplasmic,0.0001,0.0214,0.9591,0.0077,0.0102,0.0014
810,tr|A0A5J6UCM9|A0A5J6UCM9_9ACTN,Cytoplasmic,0.0001,0.0025,0.9867,0.0065,0.0023,0.0019
811,tr|A0A5J6WIG5|A0A5J6WIG5_MORMI,Cytoplasmic,0.0001,0.0972,0.8504,0.0172,0.0320,0.0031
812,tr|A0A5M8SIM7|A0A5M8SIM7_9BACT,Cytoplasmic Membrane,0.0004,0.0136,0.4615,0.5147,0.0087,0.0013
813,tr|A0A5M9GK35|A0A5M9GK35_9BACI,Cytoplasmic,0.0079,0.0672,0.8576,0.0238,0.0430,0.0004
814,tr|A0A5N6BKM6|A0A5N6BKM6_9ACTN,Cytoplasmic,0.0000,0.0572,0.9304,0.0104,0.0009,0.0010
815,tr|A0A5N6BQ34|A0A5N6BQ34_9ACTN,Cytoplasmic,0.0002,0.0153,0.9658,0.0114,0.0036,0.0037
816,tr|A0A5N7ZH83|A0A5N7ZH83_9BURK,Cytoplasmic,0.0000,0.0007,0.9858,0.0016,0.0013,0.0105
817,tr|A0A5N8W1L5|A0A5N8W1L5_9ACTN,Cytoplasmic,0.0001,0.0224,0.9555,0.0110,0.0031,0.0078
818,tr|A0A5N8XMZ2|A0A5N8XMZ2_9ACTN,Cytoplasmic,0.0001,0.0397,0.9350,0.0133,0.0032,0.0087
819,tr|A0A5P2H9M8|A0A5P2H9M8_9BURK,Cytoplasmic,0.0001,0.1136,0.8742,0.0050,0.0040,0.0030
820,tr|A0A5P9EUI5|A0A5P9EUI5_9GAMM,Cytoplasmic,0.0001,0.0166,0.7808,0.1814,0.0185,0.0026
821,tr|A0A5P9WIL7|A0A5P9WIL7_9ACTN,Cytoplasmic,0.0000,0.0107,0.9844,0.0040,0.0004,0.0005
822,tr|A0A5P9WUL6|A0A5P9WUL6_9ACTN,Cytoplasmic,0.0000,0.0681,0.8534,0.0718,0.0049,0.0018
823,tr|A0A5Q0H102|A0A5Q0H102_SACSY,Cytoplasmic,0.0000,0.0657,0.9294,0.0043,0.0003,0.0002
824,tr|A0A5Q0V455|A0A5Q0V455_9ACTN,Cytoplasmic,0.0000,0.0948,0.9012,0.0030,0.0009,0.0001
825,tr|A0A5R8MCY4|A0A5R8MCY4_9ACTN,Cytoplasmic,0.0000,0.0367,0.9563,0.0056,0.0007,0.0007
826,tr|A0A5R8NG81|A0A5R8NG81_9NOCA,Cytoplasmic,0.0000,0.0392,0.9565,0.0037,0.0003,0.0003
827,tr|A0A5R9BE79|A0A5R9BE79_9MICC,Cytoplasmic,0.0007,0.1276,0.6185,0.2021,0.0507,0.0004
828,tr|A0A5R9FIA3|A0A5R9FIA3_9ACTN,Cytoplasmic,0.0001,0.0634,0.9099,0.0176,0.0021,0.0069
829,tr|A0A5S4FE63|A0A5S4FE63_9ACTN,Cytoplasmic,0.0001,0.0951,0.8844,0.0160,0.0031,0.0012
830,tr|A0A5S4G1U0|A0A5S4G1U0_9ACTN,Cytoplasmic,0.0004,0.0377,0.9463,0.0123,0.0023,0.0011
831,tr|A0A5S4YKU2|A0A5S4YKU2_9BRAD,Cytoplasmic,0.0000,0.0521,0.9240,0.0179,0.0018,0.0042
832,tr|A0A640SQ16|A0A640SQ16_9ACTN,Cytoplasmic,0.0001,0.1778,0.7814,0.0343,0.0054,0.0010
833,tr|A0A643FUZ5|A0A643FUZ5_9BURK,Cytoplasmic,0.0000,0.0352,0.9402,0.0079,0.0018,0.0149
834,tr|A0A643MA16|A0A643MA16_BACTU,Cytoplasmic,0.0001,0.0022,0.9858,0.0101,0.0017,0.0001
835,tr|A0A650GDB7|A0A650GDB7_9GAMM,Cytoplasmic,0.0000,0.0004,0.9932,0.0008,0.0033,0.0023
836,tr|A0A652L2K0|A0A652L2K0_9ACTN,Cytoplasmic,0.0001,0.0669,0.9207,0.0082,0.0020,0.0021
837,tr|A0A654DFY9|A0A654DFY9_9PSED,Cytoplasmic,0.0006,0.0197,0.8168,0.1208,0.0397,0.0024
838,tr|A0A679J636|A0A679J636_VARPD,Cytoplasmic,0.0000,0.0738,0.9100,0.0084,0.0041,0.0037
839,tr|A0A6A0IFM2|A0A6A0IFM2_UNCAI,Cytoplasmic,0.0001,0.0024,0.9861,0.0074,0.0035,0.0005
840,tr|A0A6A7MCW8|A0A6A7MCW8_9PROT,Cytoplasmic,0.0001,0.0018,0.9677,0.0126,0.0144,0.0035
841,tr|A0A6B3N824|A0A6B3N824_9CYAN,Cytoplasmic,0.0006,0.1396,0.8314,0.0147,0.0133,0.0003
842,tr|A0A6B3Q9V8|A0A6B3Q9V8_STRTE,Cytoplasmic,0.0000,0.0031,0.9936,0.0022,0.0005,0.0005
843,tr|A0A6B8MC48|A0A6B8MC48_9HYPH,Cytoplasmic,0.0001,0.0073,0.9711,0.0136,0.0048,0.0030
844,tr|A0A6B8MH70|A0A6B8MH70_9HYPH,Cytoplasmic,0.0001,0.0040,0.9799,0.0102,0.0039,0.0018
845,tr|A0A6B9YV64|A0A6B9YV64_9BACT,Cytoplasmic,0.0001,0.0144,0.9372,0.0278,0.0125,0.0081
846,tr|A0A6C1KM14|A0A6C1KM14_XANAU,Cytoplasmic,0.0001,0.0121,0.9521,0.0232,0.0027,0.0099
847,tr|A0A6G3D1D0|A0A6G3D1D0_9ACTN,Cytoplasmic,0.0000,0.0031,0.9936,0.0022,0.0005,0.0005
848,tr|A0A6G3TRF7|A0A6G3TRF7_9ACTN,Cytoplasmic,0.0000,0.0707,0.8784,0.0443,0.0052,0.0014
849,tr|A0A6G4TVX8|A0A6G4TVX8_9ACTN,Cytoplasmic,0.0000,0.0441,0.9512,0.0037,0.0003,0.0006
850,tr|A0A6G4WXG9|A0A6G4WXG9_9ACTN,Cytoplasmic,0.0000,0.1263,0.8695,0.0030,0.0003,0.0009
851,tr|A0A6G5R631|A0A6G5R631_9ACTN,Cytoplasmic,0.0002,0.0386,0.9268,0.0232,0.0044,0.0069
852,tr|A0A6G5RQB4|A0A6G5RQB4_9ACTN,Cytoplasmic,0.0008,0.1154,0.8491,0.0228,0.0059,0.0061
853,tr|A0A6G6CZG0|A0A6G6CZG0_STRSQ,Cytoplasmic,0.0000,0.0567,0.9300,0.0119,0.0008,0.0007
854,tr|A0A6G6Z3G7|A0A6G6Z3G7_9BRAD,Cytoplasmic,0.0001,0.0604,0.8875,0.0462,0.0046,0.0013
855,tr|A0A6G8BWD1|A0A6G8BWD1_9BURK,Cytoplasmic,0.0000,0.0818,0.8927,0.0143,0.0039,0.0073
856,tr|A0A6G8CVH8|A0A6G8CVH8_9BURK,Cytoplasmic,0.0000,0.0514,0.9318,0.0052,0.0029,0.0086
857,tr|A0A6G8NQ10|A0A6G8NQ10_9BURK,Cytoplasmic,0.0001,0.0215,0.9583,0.0115,0.0060,0.0027
858,tr|A0A6G8NQH3|A0A6G8NQH3_9BURK,Cytoplasmic,0.0001,0.0370,0.9423,0.0141,0.0036,0.0029
859,tr|A0A6G8U6F8|A0A6G8U6F8_9BRAD,Cytoplasmic,0.0000,0.0603,0.9130,0.0161,0.0011,0.0096
860,tr|A0A6G9A0Q9|A0A6G9A0Q9_9BRAD,Cytoplasmic,0.0001,0.0065,0.9783,0.0046,0.0090,0.0016
861,tr|A0A6G9GUF7|A0A6G9GUF7_9ACTN,Cytoplasmic,0.0000,0.1541,0.8408,0.0019,0.0008,0.0024
862,tr|A0A6G9Y9M4|A0A6G9Y9M4_9NOCA,Cytoplasmic,0.0018,0.1079,0.7677,0.0998,0.0131,0.0096
863,tr|A0A6H0CE26|A0A6H0CE26_9ACTN,Cytoplasmic,0.0000,0.0567,0.9300,0.0119,0.0008,0.0007
864,tr|A0A6H1KTI0|A0A6H1KTI0_9ACTN,Cytoplasmic,0.0003,0.0203,0.9627,0.0057,0.0070,0.0040
865,tr|A0A6H1L1J3|A0A6H1L1J3_9ACTN,Cytoplasmic,0.0001,0.0117,0.9659,0.0135,0.0031,0.0057
866,tr|A0A6H3AKD2|A0A6H3AKD2_BACAN,Cytoplasmic,0.0094,0.0782,0.8597,0.0181,0.0344,0.0002
867,tr|A0A6I1H749|A0A6I1H749_9BURK,Cytoplasmic,0.0001,0.0570,0.8884,0.0090,0.0073,0.0383
868,tr|A0A6I1HDU6|A0A6I1HDU6_9BURK,Cytoplasmic,0.0000,0.1021,0.8821,0.0057,0.0088,0.0014
869,tr|A0A6I2RD66|A0A6I2RD66_FLAPL,Cytoplasmic,0.0007,0.0226,0.8894,0.0208,0.0620,0.0045
870,tr|A0A6I4NJY4|A0A6I4NJY4_9ACTN,Cytoplasmic,0.0000,0.1308,0.8649,0.0038,0.0005,0.0000
871,tr|A0A6I4W5Z4|A0A6I4W5Z4_9ACTN,Cytoplasmic,0.0000,0.1762,0.8154,0.0070,0.0005,0.0009
872,tr|A0A6I5X7Q5|A0A6I5X7Q5_9MICO,Cytoplasmic,0.0001,0.4181,0.5123,0.0619,0.0009,0.0067
873,tr|A0A6I6HG73|A0A6I6HG73_9PSED,Cytoplasmic,0.0000,0.0872,0.8935,0.0114,0.0015,0.0064
874,tr|A0A6I6WP82|A0A6I6WP82_9ACTN,Cytoplasmic,0.0000,0.0286,0.9573,0.0119,0.0017,0.0006
875,tr|A0A6I6WTY2|A0A6I6WTY2_9ACTN,Cytoplasmic,0.0000,0.0348,0.9633,0.0015,0.0002,0.0002
876,tr|A0A6I7XWP0|A0A6I7XWP0_9BACI,Cytoplasmic,0.0091,0.0849,0.8317,0.0189,0.0550,0.0004
877,tr|A0A6J4UJE7|A0A6J4UJE7_9BACT,Cytoplasmic,0.0000,0.0954,0.8711,0.0068,0.0233,0.0034
878,tr|A0A6J5AGH9|A0A6J5AGH9_9BURK,Cytoplasmic,0.0000,0.0002,0.9889,0.0009,0.0005,0.0095
879,tr|A0A6J5CRU7|A0A6J5CRU7_9BURK,Cytoplasmic,0.0001,0.0295,0.9490,0.0147,0.0033,0.0035
880,tr|A0A6J5D287|A0A6J5D287_9BURK,Cytoplasmic,0.0000,0.1070,0.8883,0.0022,0.0012,0.0013
881,tr|A0A6J5DBL3|A0A6J5DBL3_9BURK,Cytoplasmic,0.0001,0.0232,0.9205,0.0468,0.0067,0.0026
882,tr|A0A6J5DE25|A0A6J5DE25_9BURK,Cytoplasmic,0.0000,0.0023,0.9736,0.0146,0.0059,0.0037
883,tr|A0A6J5DTK3|A0A6J5DTK3_9BURK,Cytoplasmic,0.0001,0.1806,0.5854,0.1667,0.0512,0.0159
884,tr|A0A6J5J0R5|A0A6J5J0R5_9BURK,Cytoplasmic,0.0000,0.0405,0.9524,0.0032,0.0010,0.0029
885,tr|A0A6L3SQU8|A0A6L3SQU8_9HYPH,Cytoplasmic,0.0001,0.0246,0.9550,0.0156,0.0038,0.0009
886,tr|A0A6L5F477|A0A6L5F477_9PSEU,Cytoplasmic,0.0001,0.1595,0.7363,0.0914,0.0126,0.0002
887,tr|A0A6L7X5N9|A0A6L7X5N9_UNCCH,Cytoplasmic,0.0000,0.0202,0.9675,0.0100,0.0014,0.0009
888,tr|A0A6L8PPT7|A0A6L8PPT7_BACAN,Cytoplasmic,0.0094,0.0782,0.8597,0.0181,0.0344,0.0002
889,tr|A0A6L9EX20|A0A6L9EX20_9FLAO,Extracellular,0.0001,0.5658,0.2966,0.1111,0.0263,0.0001
890,tr|A0A6M0EZM6|A0A6M0EZM6_9CYAN,Cytoplasmic,0.0004,0.1153,0.8651,0.0109,0.0080,0.0002
891,tr|A0A6N2JQZ2|A0A6N2JQZ2_9CYAN,Cytoplasmic,0.0002,0.0146,0.9643,0.0091,0.0084,0.0035
892,tr|A0A6N6MUC2|A0A6N6MUC2_9HYPH,Cytoplasmic,0.0001,0.0071,0.9752,0.0116,0.0047,0.0013
893,tr|A0A6N6N5J6|A0A6N6N5J6_9BACT,Periplasmic,0.0077,0.0954,0.1256,0.0407,0.0725,0.6580
894,tr|A0A6N6WLK3|A0A6N6WLK3_9BURK,Cytoplasmic,0.0000,0.0333,0.9458,0.0163,0.0025,0.0021
895,tr|A0A6N7HGA4|A0A6N7HGA4_9PSEU,Cytoplasmic,0.0000,0.0060,0.9886,0.0048,0.0003,0.0003
896,tr|A0A6N7IFN8|A0A6N7IFN8_9ACTN,Cytoplasmic,0.0001,0.0968,0.8882,0.0078,0.0038,0.0033
897,tr|A0A6N7IGG6|A0A6N7IGG6_9ACTN,Cytoplasmic,0.0000,0.0247,0.9640,0.0099,0.0008,0.0006
898,tr|A0A6N8G680|A0A6N8G680_9ACTN,Cytoplasmic,0.0003,0.0911,0.8912,0.0115,0.0022,0.0037
899,tr|A0A6N8S5H1|A0A6N8S5H1_9HYPH,Cytoplasmic,0.0000,0.0582,0.9306,0.0034,0.0076,0.0003
900,tr|A0A6N9UAZ3|A0A6N9UAZ3_9ACTN,Cytoplasmic,0.0000,0.0108,0.9841,0.0043,0.0004,0.0005
901,tr|A0A6N9UNM3|A0A6N9UNM3_9ACTN,Cytoplasmic,0.0000,0.0405,0.8964,0.0588,0.0038,0.0006
902,tr|A0A6P0K0G8|A0A6P0K0G8_9CYAN,Cytoplasmic,0.0005,0.1198,0.8529,0.0155,0.0109,0.0003
903,tr|A0A6P0Z153|A0A6P0Z153_9CYAN,Cytoplasmic,0.0005,0.0622,0.9095,0.0177,0.0098,0.0003
904,tr|A0A6P1BAS5|A0A6P1BAS5_9BRAD,Cytoplasmic,0.0000,0.0232,0.9701,0.0042,0.0014,0.0010
905,tr|A0A6P1CEG6|A0A6P1CEG6_RHITR,Cytoplasmic,0.0001,0.0283,0.9483,0.0054,0.0074,0.0105
906,tr|A0A6P1CNJ9|A0A6P1CNJ9_9NOCA,Cytoplasmic,0.0000,0.0378,0.9586,0.0032,0.0002,0.0002
907,tr|A0A6P1D6E9|A0A6P1D6E9_9NOCA,Cytoplasmic,0.0000,0.0524,0.9435,0.0035,0.0002,0.0003
908,tr|A0A6P1HRB0|A0A6P1HRB0_9NOCA,Cytoplasmic,0.0001,0.0013,0.9432,0.0083,0.0246,0.0224
909,tr|A0A6P1HU83|A0A6P1HU83_9NOCA,Cytoplasmic,0.0007,0.0109,0.8376,0.1012,0.0383,0.0114
910,tr|A0A6P1HUQ6|A0A6P1HUQ6_9NOCA,Cytoplasmic,0.0011,0.0176,0.8730,0.0655,0.0334,0.0094
911,tr|A0A6P1I7T0|A0A6P1I7T0_9NOCA,Cytoplasmic,0.0001,0.1286,0.7692,0.0776,0.0227,0.0019
912,tr|A0A6P1IRB3|A0A6P1IRB3_9BURK,Cytoplasmic,0.0000,0.0409,0.9218,0.0080,0.0099,0.0194
913,tr|A0A6P2J7C1|A0A6P2J7C1_BURL3,Extracellular,0.0003,0.5188,0.4660,0.0107,0.0038,0.0004
914,tr|A0A6P2KLB3|A0A6P2KLB3_BURL3,Cytoplasmic,0.0000,0.0567,0.9395,0.0018,0.0007,0.0013
915,tr|A0A6P2LFW1|A0A6P2LFW1_9BURK,Cytoplasmic,0.0000,0.0586,0.9360,0.0023,0.0009,0.0022
916,tr|A0A6P2R5Y8|A0A6P2R5Y8_BURL3,Cytoplasmic,0.0000,0.0300,0.9648,0.0022,0.0012,0.0018
917,tr|A0A6P2TFV1|A0A6P2TFV1_BURL3,Cytoplasmic,0.0000,0.0410,0.9528,0.0023,0.0018,0.0022
918,tr|A0A6P2VTA8|A0A6P2VTA8_BURL3,Cytoplasmic,0.0000,0.1006,0.8939,0.0026,0.0017,0.0011
919,tr|A0A6P2WSG6|A0A6P2WSG6_BURL3,Cytoplasmic,0.0000,0.0632,0.9309,0.0024,0.0019,0.0016
920,tr|A0A6S6Z6A0|A0A6S6Z6A0_9BURK,Cytoplasmic,0.0000,0.0059,0.9770,0.0064,0.0056,0.0049
921,tr|A0A6S7ABZ8|A0A6S7ABZ8_9BURK,Cytoplasmic,0.0001,0.0116,0.9661,0.0020,0.0094,0.0108
922,tr|A0A6S7BAE2|A0A6S7BAE2_9BURK,Cytoplasmic,0.0001,0.0178,0.9442,0.0261,0.0072,0.0047
923,tr|A0A6S7BZD6|A0A6S7BZD6_9BURK,Cytoplasmic,0.0000,0.0003,0.9894,0.0017,0.0008,0.0077
924,tr|A0A6S7EEW3|A0A6S7EEW3_9BURK,Cytoplasmic,0.0000,0.0209,0.9656,0.0058,0.0023,0.0055
925,tr|A0A6S7EIY2|A0A6S7EIY2_9BURK,Cytoplasmic,0.0000,0.0005,0.9824,0.0011,0.0014,0.0147
926,tr|A0A6S7FAJ4|A0A6S7FAJ4_9BURK,Cytoplasmic,0.0000,0.0004,0.9881,0.0010,0.0008,0.0097
927,tr|A0A6V6ZS28|A0A6V6ZS28_9RHOB,Cytoplasmic,0.0001,0.0207,0.7680,0.2015,0.0075,0.0022
928,tr|A0A6V8JZ52|A0A6V8JZ52_9ACTN,Cytoplasmic,0.0003,0.1089,0.8680,0.0091,0.0127,0.0010
929,tr|A0A6V8LVP4|A0A6V8LVP4_9BACT,Periplasmic,0.0005,0.0143,0.0311,0.0692,0.0220,0.8629
930,tr|A0A7C1HUT6|A0A7C1HUT6_9BACT,Periplasmic,0.0071,0.0436,0.0701,0.1627,0.0449,0.6714
931,tr|A0A7C5F1B3|A0A7C5F1B3_UNCNT,Cytoplasmic,0.0006,0.0125,0.8845,0.0195,0.0744,0.0084
932,tr|A0A7C6CWS8|A0A7C6CWS8_9FIRM,Cytoplasmic,0.0003,0.0850,0.8485,0.0305,0.0355,0.0002
933,tr|A0A7C9PMM8|A0A7C9PMM8_9MICO,Cytoplasmic,0.0000,0.1822,0.7988,0.0176,0.0005,0.0008
934,tr|A0A7C9TP81|A0A7C9TP81_9BURK,Cytoplasmic,0.0001,0.0820,0.8616,0.0481,0.0048,0.0035
935,tr|A0A7C9VEJ7|A0A7C9VEJ7_9BRAD,Cytoplasmic,0.0000,0.0171,0.9454,0.0216,0.0094,0.0063
936,tr|A0A7C9VKJ8|A0A7C9VKJ8_9BRAD,Cytoplasmic,0.0000,0.0340,0.9481,0.0046,0.0117,0.0016
937,tr|A0A7C9VTN4|A0A7C9VTN4_9BRAD,Cytoplasmic,0.0000,0.0024,0.9713,0.0115,0.0090,0.0057
938,tr|A0A7C9VZY5|A0A7C9VZY5_9PSEU,Cytoplasmic,0.0002,0.0380,0.8990,0.0543,0.0027,0.0059
939,tr|A0A7G1KPC0|A0A7G1KPC0_9NOCA,Cytoplasmic,0.0003,0.1524,0.8219,0.0197,0.0045,0.0012
940,tr|A0A7G5BW09|A0A7G5BW09_9BACL,Cytoplasmic,0.0006,0.0488,0.8491,0.0412,0.0570,0.0033
941,tr|A0A7G7XDT1|A0A7G7XDT1_9PSED,Cytoplasmic,0.0000,0.1084,0.8632,0.0139,0.0017,0.0128
942,tr|A0A7G8VBG9|A0A7G8VBG9_9BURK,Cytoplasmic,0.0000,0.0090,0.9554,0.0192,0.0053,0.0111
943,tr|A0A7G8VSN8|A0A7G8VSN8_9BURK,Cytoplasmic,0.0002,0.0800,0.8905,0.0096,0.0121,0.0077
944,tr|A0A7G9RT28|A0A7G9RT28_9BURK,Cytoplasmic,0.0000,0.0148,0.9625,0.0032,0.0055,0.0139
945,tr|A0A7H0I7F9|A0A7H0I7F9_9ACTN,Cytoplasmic,0.0002,0.1006,0.8715,0.0191,0.0026,0.0062
946,tr|A0A7H1B137|A0A7H1B137_9ACTN,Extracellular,0.0001,0.6053,0.3892,0.0009,0.0014,0.0031
947,tr|A0A7H8IDX2|A0A7H8IDX2_9ACTN,Cytoplasmic,0.0000,0.0186,0.9794,0.0013,0.0005,0.0002
948,tr|A0A7H8M5F0|A0A7H8M5F0_9ACTN,Cytoplasmic,0.0005,0.0422,0.9384,0.0153,0.0021,0.0016
949,tr|A0A7I7KSB3|A0A7I7KSB3_9MYCO,Cytoplasmic,0.0001,0.0799,0.9082,0.0073,0.0032,0.0013
950,tr|A0A7I7KU49|A0A7I7KU49_9MYCO,Cytoplasmic,0.0000,0.1383,0.8412,0.0163,0.0031,0.0009
951,tr|A0A7I8C0S1|A0A7I8C0S1_9BURK,Cytoplasmic,0.0003,0.0104,0.9344,0.0148,0.0373,0.0029
952,tr|A0A7I8CF11|A0A7I8CF11_9BURK,Cytoplasmic,0.0000,0.0433,0.9362,0.0166,0.0024,0.0015
953,tr|A0A7I8CQC7|A0A7I8CQC7_9BURK,Cytoplasmic,0.0001,0.0360,0.9535,0.0064,0.0028,0.0013
954,tr|A0A7I8CTN3|A0A7I8CTN3_9BURK,Cytoplasmic,0.0001,0.0355,0.9524,0.0082,0.0027,0.0012
955,tr|A0A7I9YHW9|A0A7I9YHW9_MYCBU,Cytoplasmic,0.0000,0.0272,0.9668,0.0031,0.0010,0.0019
956,tr|A0A7I9YQB1|A0A7I9YQB1_MYCBU,Cytoplasmic,0.0000,0.0586,0.9303,0.0076,0.0018,0.0017
957,tr|A0A7J9VFX3|A0A7J9VFX3_9PSEU,Cytoplasmic,0.0003,0.3621,0.5520,0.0819,0.0034,0.0003
958,tr|A0A7J9XT32|A0A7J9XT32_9PSEU,Cytoplasmic,0.0000,0.0219,0.9619,0.0108,0.0013,0.0041
959,tr|A0A7J9Z6M7|A0A7J9Z6M7_9ACTN,Cytoplasmic,0.0000,0.1653,0.8284,0.0046,0.0008,0.0009
960,tr|A0A7K0C3W4|A0A7K0C3W4_9ACTN,Cytoplasmic,0.0000,0.0547,0.9387,0.0051,0.0008,0.0007
961,tr|A0A7K0DNH1|A0A7K0DNH1_9NOCA,Cytoplasmic,0.0001,0.2252,0.7618,0.0067,0.0030,0.0032
962,tr|A0A7K0DNH8|A0A7K0DNH8_9NOCA,Cytoplasmic,0.0000,0.1136,0.8822,0.0037,0.0003,0.0002
963,tr|A0A7K0NZG2|A0A7K0NZG2_UNCAC,Cytoplasmic,0.0000,0.0961,0.8908,0.0107,0.0021,0.0002
964,tr|A0A7K2NWV8|A0A7K2NWV8_9ACTN,Cytoplasmic,0.0000,0.0626,0.8840,0.0477,0.0049,0.0009
965,tr|A0A7K2X0N4|A0A7K2X0N4_9ACTN,Cytoplasmic,0.0000,0.0118,0.9830,0.0025,0.0012,0.0016
966,tr|A0A7K2X9T9|A0A7K2X9T9_9ACTN,Cytoplasmic,0.0005,0.1417,0.8370,0.0139,0.0040,0.0029
967,tr|A0A7K3BKC4|A0A7K3BKC4_9ACTN,Cytoplasmic,0.0002,0.0835,0.8916,0.0212,0.0031,0.0004
968,tr|A0A7K3NH57|A0A7K3NH57_9BACT,Periplasmic,0.0003,0.0055,0.0282,0.0687,0.0169,0.8805
969,tr|A0A7K3PEW9|A0A7K3PEW9_9ACTN,Cytoplasmic,0.0000,0.0361,0.9088,0.0506,0.0037,0.0007
970,tr|A0A7K3PX01|A0A7K3PX01_9ACTN,Cytoplasmic,0.0000,0.0125,0.9822,0.0044,0.0004,0.0005
971,tr|A0A7L5T8L2|A0A7L5T8L2_9ACTN,Cytoplasmic,0.0001,0.0301,0.9467,0.0111,0.0033,0.0087
972,tr|A0A7L5XXR7|A0A7L5XXR7_9HYPH,Cytoplasmic,0.0000,0.1156,0.8491,0.0110,0.0078,0.0164
973,tr|A0A7M2SH56|A0A7M2SH56_9ACTN,Cytoplasmic,0.0000,0.0227,0.9703,0.0046,0.0004,0.0020
974,tr|A0A7R7DMC9|A0A7R7DMC9_9ACTN,Cytoplasmic,0.0000,0.1997,0.7937,0.0054,0.0010,0.0002
975,tr|A0A7S7QL99|A0A7S7QL99_9BRAD,Cytoplasmic,0.0000,0.0311,0.9637,0.0035,0.0011,0.0007
976,tr|A0A7S7TEA6|A0A7S7TEA6_9BRAD,Cytoplasmic,0.0000,0.0327,0.9601,0.0042,0.0016,0.0014
977,tr|A0A7S7TUQ6|A0A7S7TUQ6_9BRAD,Cytoplasmic,0.0002,0.0424,0.9233,0.0139,0.0112,0.0090
978,tr|A0A7S7Z2L7|A0A7S7Z2L7_9BRAD,Cytoplasmic,0.0000,0.0295,0.9644,0.0037,0.0014,0.0011
979,tr|A0A7S7ZBQ5|A0A7S7ZBQ5_9BRAD,Cytoplasmic,0.0000,0.0135,0.9726,0.0111,0.0019,0.0009
980,tr|A0A7S8FDY0|A0A7S8FDY0_9BACT,Cytoplasmic,0.0004,0.0134,0.8799,0.0160,0.0771,0.0132
981,tr|A0A7S9D392|A0A7S9D392_9BRAD,Cytoplasmic,0.0002,0.0153,0.9482,0.0206,0.0118,0.0038
982,tr|A0A7S9GJV5|A0A7S9GJV5_9BURK,Cytoplasmic,0.0000,0.0169,0.9683,0.0021,0.0032,0.0095
983,tr|A0A7T2S0H8|A0A7T2S0H8_DELAC,Cytoplasmic,0.0000,0.2546,0.7188,0.0104,0.0017,0.0145
984,tr|A0A7U4P3H2|A0A7U4P3H2_9BURK,Cytoplasmic,0.0000,0.0299,0.9663,0.0012,0.0013,0.0013
985,tr|A0A7T3DDR9|A0A7T3DDR9_9BURK,Cytoplasmic,0.0000,0.2710,0.7035,0.0112,0.0016,0.0127
986,tr|A0A7T4E2E4|A0A7T4E2E4_9BURK,Cytoplasmic,0.0000,0.0118,0.9700,0.0064,0.0040,0.0077
