,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
206,tr|A0A081RV44|A0A081RV44_PHOTE,Cytoplasmic,0.0000,0.0105,0.9816,0.0003,0.0005,0.0072
207,tr|A0A081SGQ0|A0A081SGQ0_9BACT,Cytoplasmic,0.0001,0.0170,0.9516,0.0197,0.0098,0.0017
208,tr|A0A081XUX3|A0A081XUX3_STRTO,Cytoplasmic,0.0001,0.0220,0.9771,0.0004,0.0004,0.0000
209,tr|A0A084D4X8|A0A084D4X8_9BURK,Cytoplasmic,0.0001,0.1520,0.8392,0.0054,0.0017,0.0015
210,tr|A0A084DBL9|A0A084DBL9_9BURK,Cytoplasmic,0.0000,0.0251,0.9664,0.0015,0.0045,0.0025
211,tr|A0A084DD48|A0A084DD48_9BURK,Cytoplasmic,0.0000,0.0579,0.9314,0.0089,0.0016,0.0002
212,tr|A0A084DK26|A0A084DK26_9BURK,Cytoplasmic,0.0000,0.0035,0.9887,0.0031,0.0028,0.0020
213,tr|A0A084DLT3|A0A084DLT3_9BURK,Cytoplasmic,0.0000,0.0374,0.9618,0.0003,0.0002,0.0004
214,tr|A0A084DMU8|A0A084DMU8_9BURK,Cytoplasmic,0.0001,0.3419,0.6308,0.0226,0.0028,0.0018
215,tr|A0A084DPD1|A0A084DPD1_9BURK,Cytoplasmic,0.0000,0.0109,0.9791,0.0080,0.0009,0.0010
216,tr|A0A084EMY3|A0A084EMY3_MYCCA,Cytoplasmic,0.0001,0.0023,0.8724,0.0116,0.1135,0.0003
217,tr|A0A084IHJ1|A0A084IHJ1_SALHC,Cytoplasmic,0.0000,0.0093,0.9722,0.0148,0.0015,0.0022
218,tr|A0A084JL76|A0A084JL76_9FIRM,Cytoplasmic,0.0002,0.0270,0.9370,0.0051,0.0298,0.0010
219,tr|A0A084T9H9|A0A084T9H9_9VIBR,Cytoplasmic,0.0000,0.0009,0.9947,0.0019,0.0024,0.0002
220,tr|A0A084TH28|A0A084TH28_9VIBR,Cytoplasmic,0.0000,0.0058,0.9900,0.0006,0.0034,0.0002
221,tr|A0A085AB74|A0A085AB74_9ENTR,Cytoplasmic,0.0000,0.0138,0.9760,0.0007,0.0007,0.0088
222,tr|A0A085F161|A0A085F161_9HYPH,Cytoplasmic,0.0000,0.0265,0.9639,0.0027,0.0056,0.0013
223,tr|A0A085FGM0|A0A085FGM0_9HYPH,Cytoplasmic,0.0000,0.0240,0.9542,0.0109,0.0094,0.0014
224,tr|A0A085FUD9|A0A085FUD9_9HYPH,Cytoplasmic,0.0000,0.0011,0.9981,0.0001,0.0002,0.0005
225,tr|A0A085G6N3|A0A085G6N3_EWIA3,Cytoplasmic,0.0001,0.0714,0.8230,0.0929,0.0077,0.0049
226,tr|A0A085GC05|A0A085GC05_9ENTR,Cytoplasmic,0.0003,0.0473,0.5857,0.0689,0.2861,0.0117
227,tr|A0A085GHM1|A0A085GHM1_EWIA3,Cytoplasmic,0.0001,0.0266,0.9642,0.0020,0.0059,0.0012
228,tr|A0A085GHS6|A0A085GHS6_EWIA3,Cytoplasmic,0.0000,0.0101,0.9775,0.0040,0.0019,0.0066
229,tr|A0A085JKG8|A0A085JKG8_9GAMM,Cytoplasmic,0.0000,0.0047,0.9768,0.0110,0.0057,0.0017
230,tr|A0A085LG21|A0A085LG21_9MICO,Cytoplasmic,0.0000,0.1512,0.8303,0.0119,0.0062,0.0004
231,tr|A0A085RG86|A0A085RG86_VIBCL,Cytoplasmic,0.0000,0.0053,0.9931,0.0004,0.0007,0.0005
232,tr|A0A085UVG4|A0A085UVG4_PSESX,Cytoplasmic,0.0000,0.0175,0.9666,0.0056,0.0077,0.0026
233,tr|A0A085W662|A0A085W662_9BACT,Cytoplasmic,0.0001,0.1859,0.7715,0.0393,0.0013,0.0019
234,tr|A0A085ZEB1|A0A085ZEB1_9FLAO,Cytoplasmic,0.0001,0.0238,0.5082,0.0112,0.4563,0.0004
235,tr|A0A085ZKQ5|A0A085ZKQ5_9FLAO,Cytoplasmic,0.0004,0.0155,0.6541,0.0311,0.2965,0.0024
236,tr|A0A085ZZV4|A0A085ZZV4_FLAHY,Cytoplasmic,0.0003,0.0162,0.9086,0.0427,0.0310,0.0012
237,tr|A0A086A7R0|A0A086A7R0_9FLAO,Cytoplasmic,0.0000,0.0105,0.9763,0.0032,0.0088,0.0010
238,tr|A0A086AI78|A0A086AI78_FLAHY,Cytoplasmic,0.0001,0.0191,0.9548,0.0059,0.0200,0.0001
239,tr|A0A086B1T7|A0A086B1T7_9FLAO,Cytoplasmic,0.0000,0.0033,0.9880,0.0018,0.0060,0.0009
240,tr|A0A086BLE8|A0A086BLE8_9FLAO,Cytoplasmic,0.0002,0.0212,0.9155,0.0316,0.0229,0.0086
241,tr|A0A086BLE9|A0A086BLE9_9FLAO,Cytoplasmic,0.0000,0.0037,0.9874,0.0039,0.0034,0.0016
242,tr|A0A086BLJ3|A0A086BLJ3_9FLAO,Cytoplasmic,0.0000,0.0041,0.9910,0.0007,0.0041,0.0001
243,tr|A0A086D195|A0A086D195_9GAMM,Cytoplasmic,0.0000,0.0218,0.9383,0.0072,0.0066,0.0262
244,tr|A0A086FNU9|A0A086FNU9_SERMA,Cytoplasmic,0.0000,0.0121,0.9798,0.0004,0.0007,0.0069
245,tr|A0A086MP78|A0A086MP78_9HYPH,Cytoplasmic,0.0000,0.0017,0.9975,0.0001,0.0003,0.0004
246,tr|A0A086MQ47|A0A086MQ47_9HYPH,Cytoplasmic,0.0001,0.0191,0.9671,0.0034,0.0085,0.0019
247,tr|A0A086N3Z2|A0A086N3Z2_9ACTN,Cytoplasmic,0.0000,0.0137,0.9857,0.0001,0.0002,0.0002
248,tr|A0A086N710|A0A086N710_9ACTN,Cytoplasmic,0.0000,0.2024,0.7935,0.0023,0.0012,0.0005
249,tr|A0A086XVS8|A0A086XVS8_9RHOB,Cytoplasmic,0.0000,0.0057,0.9801,0.0017,0.0034,0.0091
250,tr|A0A086Z1W8|A0A086Z1W8_9BIFI,Cytoplasmic,0.0000,0.1030,0.8843,0.0043,0.0026,0.0059
251,tr|A0A086ZF21|A0A086ZF21_9BIFI,Cytoplasmic,0.0000,0.0861,0.8928,0.0073,0.0073,0.0065
252,tr|A0A086ZLH3|A0A086ZLH3_9BIFI,Cytoplasmic,0.0000,0.0865,0.8923,0.0058,0.0075,0.0079
253,tr|A0A086ZLU8|A0A086ZLU8_9BIFI,Cytoplasmic,0.0001,0.1226,0.8478,0.0123,0.0105,0.0068
254,tr|A0A086ZQZ5|A0A086ZQZ5_9BIFI,Cytoplasmic,0.0000,0.0139,0.9699,0.0027,0.0122,0.0013
255,tr|A0A086ZTC4|A0A086ZTC4_9BIFI,Cytoplasmic,0.0001,0.0086,0.9521,0.0030,0.0318,0.0043
256,tr|A0A087A6T5|A0A087A6T5_9BIFI,Cytoplasmic,0.0000,0.1028,0.8793,0.0106,0.0033,0.0039
257,tr|A0A087AHD6|A0A087AHD6_9BIFI,Cytoplasmic,0.0000,0.0952,0.8860,0.0099,0.0029,0.0059
258,tr|A0A087AN00|A0A087AN00_9BIFI,Cytoplasmic,0.0000,0.0842,0.8992,0.0062,0.0043,0.0061
259,tr|A0A087AP32|A0A087AP32_9BIFI,Cytoplasmic,0.0000,0.1511,0.8282,0.0122,0.0037,0.0047
260,tr|A0A087BAW5|A0A087BAW5_9BIFI,Cytoplasmic,0.0002,0.1013,0.8827,0.0057,0.0094,0.0008
261,tr|A0A087BED7|A0A087BED7_9BIFI,Cytoplasmic,0.0000,0.1271,0.8537,0.0115,0.0046,0.0031
262,tr|A0A087BPI1|A0A087BPI1_BIFLN,Cytoplasmic,0.0000,0.1595,0.8249,0.0103,0.0032,0.0022
263,tr|A0A087BRD1|A0A087BRD1_9BIFI,Cytoplasmic,0.0000,0.1134,0.8760,0.0048,0.0041,0.0017
264,tr|A0A087C4Q1|A0A087C4Q1_9BIFI,Cytoplasmic,0.0000,0.2054,0.7877,0.0048,0.0013,0.0009
265,tr|A0A087CLV0|A0A087CLV0_9BIFI,Cytoplasmic,0.0001,0.1886,0.7748,0.0131,0.0127,0.0107
266,tr|A0A087CVX1|A0A087CVX1_BIFRU,Cytoplasmic,0.0001,0.0967,0.8624,0.0177,0.0137,0.0094
267,tr|A0A087CYB6|A0A087CYB6_9BIFI,Cytoplasmic,0.0000,0.1337,0.8440,0.0115,0.0061,0.0046
268,tr|A0A087CZE3|A0A087CZE3_9BIFI,Cytoplasmic,0.0000,0.1511,0.8282,0.0122,0.0037,0.0047
269,tr|A0A087DBD1|A0A087DBD1_9BIFI,Cytoplasmic,0.0000,0.1370,0.8424,0.0112,0.0061,0.0033
270,tr|A0A087DJ22|A0A087DJ22_9BIFI,Cytoplasmic,0.0001,0.1087,0.8522,0.0163,0.0160,0.0068
271,tr|A0A087DLE9|A0A087DLE9_BIFAD,Cytoplasmic,0.0000,0.1356,0.8381,0.0083,0.0125,0.0055
272,tr|A0A087DRC9|A0A087DRC9_9BIFI,Cytoplasmic,0.0001,0.0202,0.9411,0.0144,0.0178,0.0064
273,tr|A0A087E301|A0A087E301_9BIFI,Cytoplasmic,0.0000,0.1051,0.8834,0.0039,0.0043,0.0033
274,tr|A0A087E877|A0A087E877_9BIFI,Cytoplasmic,0.0000,0.1655,0.8214,0.0069,0.0039,0.0022
275,tr|A0A087ECW3|A0A087ECW3_9BIFI,Cytoplasmic,0.0000,0.1073,0.8731,0.0075,0.0078,0.0043
276,tr|A0A087KX53|A0A087KX53_9GAMM,Cytoplasmic,0.0000,0.0064,0.9911,0.0002,0.0003,0.0020
277,tr|A0A087N4C8|A0A087N4C8_9BACI,Cytoplasmic,0.0000,0.0126,0.9817,0.0035,0.0013,0.0010
278,tr|A0A087PR10|A0A087PR10_9PROT,Cytoplasmic,0.0000,0.0077,0.9858,0.0013,0.0031,0.0021
279,tr|A0A087VSX0|A0A087VSX0_9BIFI,Cytoplasmic,0.0000,0.0841,0.8906,0.0090,0.0092,0.0070
280,tr|A0A089HK53|A0A089HK53_PAEDU,Cytoplasmic,0.0000,0.0077,0.9852,0.0024,0.0044,0.0002
281,tr|A0A089HK82|A0A089HK82_PAEDU,Cytoplasmic,0.0000,0.0099,0.9727,0.0043,0.0111,0.0019
282,tr|A0A089I007|A0A089I007_9BACL,Cytoplasmic,0.0016,0.0455,0.8150,0.0971,0.0396,0.0012
283,tr|A0A089I3Q2|A0A089I3Q2_9BACL,Cytoplasmic,0.0000,0.0047,0.9872,0.0017,0.0060,0.0004
284,tr|A0A089I9G0|A0A089I9G0_9BACL,Cytoplasmic,0.0000,0.0043,0.9868,0.0019,0.0054,0.0017
285,tr|A0A089IBP5|A0A089IBP5_9BACL,Cytoplasmic,0.0000,0.0030,0.9943,0.0013,0.0012,0.0002
286,tr|A0A089PFU3|A0A089PFU3_9CYAN,Outer Membrane,0.0005,0.0217,0.3332,0.0032,0.6392,0.0023
287,tr|A0A089PRV5|A0A089PRV5_PLUGE,Cytoplasmic,0.0000,0.0148,0.9804,0.0003,0.0005,0.0040
288,tr|A0A089PTX1|A0A089PTX1_9ENTR,Cytoplasmic,0.0001,0.0633,0.9257,0.0062,0.0044,0.0003
289,tr|A0A089PXK9|A0A089PXK9_9ENTR,Cytoplasmic,0.0000,0.0199,0.9560,0.0043,0.0039,0.0159
290,tr|A0A089XA80|A0A089XA80_STRGA,Cytoplasmic,0.0000,0.0125,0.9864,0.0002,0.0003,0.0006
291,tr|A0A089YH66|A0A089YH66_9PSED,Cytoplasmic,0.0000,0.0691,0.8934,0.0042,0.0005,0.0328
292,tr|A0A089YR12|A0A089YR12_9PSED,Cytoplasmic,0.0000,0.0385,0.9576,0.0020,0.0016,0.0002
293,tr|A0A090DDV4|A0A090DDV4_MESPL,Cytoplasmic,0.0000,0.0006,0.9980,0.0001,0.0004,0.0009
294,tr|A0A090DHU3|A0A090DHU3_MESPL,Cytoplasmic,0.0000,0.0011,0.9969,0.0001,0.0006,0.0012
295,tr|A0A090DQL1|A0A090DQL1_MESPL,Cytoplasmic,0.0001,0.0073,0.9502,0.0038,0.0319,0.0067
296,tr|A0A090DR71|A0A090DR71_9HYPH,Cytoplasmic,0.0000,0.0082,0.9755,0.0024,0.0094,0.0044
297,tr|A0A090E378|A0A090E378_9HYPH,Cytoplasmic,0.0001,0.0042,0.9593,0.0027,0.0294,0.0044
298,tr|A0A090E459|A0A090E459_9BACT,Cytoplasmic,0.0004,0.1088,0.8006,0.0681,0.0198,0.0023
299,tr|A0A090EUQ7|A0A090EUQ7_9HYPH,Cytoplasmic,0.0000,0.0228,0.9582,0.0063,0.0120,0.0007
300,tr|A0A090F1R1|A0A090F1R1_MESPL,Cytoplasmic,0.0000,0.0228,0.9582,0.0063,0.0120,0.0007
301,tr|A0A090GAY1|A0A090GAY1_MESPL,Cytoplasmic,0.0000,0.0011,0.9964,0.0001,0.0006,0.0018
302,tr|A0A090GFG4|A0A090GFG4_MESPL,Cytoplasmic,0.0001,0.0073,0.9695,0.0034,0.0156,0.0042
303,tr|A0A090GJJ1|A0A090GJJ1_MESPL,Cytoplasmic,0.0000,0.0051,0.9800,0.0024,0.0099,0.0026
304,tr|A0A090GNW0|A0A090GNW0_9HYPH,Cytoplasmic,0.0000,0.0055,0.9829,0.0020,0.0073,0.0023
305,tr|A0A090KLU4|A0A090KLU4_9GAMM,Cytoplasmic,0.0000,0.0026,0.9962,0.0004,0.0006,0.0002
306,tr|A0A090MN27|A0A090MN27_AFIFE,Cytoplasmic,0.0006,0.0807,0.7742,0.0197,0.1116,0.0131
307,tr|A0A090QGS3|A0A090QGS3_9GAMM,Cytoplasmic,0.0000,0.0031,0.9030,0.0871,0.0038,0.0029
308,tr|A0A090QU53|A0A090QU53_9GAMM,Cytoplasmic,0.0000,0.0021,0.9960,0.0003,0.0001,0.0015
309,tr|A0A090RM16|A0A090RM16_9GAMM,Cytoplasmic,0.0000,0.0139,0.9737,0.0117,0.0006,0.0001
310,tr|A0A090RRQ5|A0A090RRQ5_9VIBR,Cytoplasmic,0.0000,0.0025,0.9953,0.0004,0.0016,0.0001
311,tr|A0A090S440|A0A090S440_9VIBR,Cytoplasmic,0.0000,0.0008,0.9955,0.0023,0.0012,0.0001
312,tr|A0A090S6T6|A0A090S6T6_9VIBR,Cytoplasmic,0.0000,0.0039,0.9938,0.0006,0.0015,0.0002
313,tr|A0A090T3Y5|A0A090T3Y5_9VIBR,Cytoplasmic,0.0000,0.0027,0.9949,0.0006,0.0017,0.0001
314,tr|A0A090TEP3|A0A090TEP3_9VIBR,Cytoplasmic,0.0000,0.0034,0.9942,0.0006,0.0016,0.0003
315,tr|A0A090Y5K6|A0A090Y5K6_PAEMA,Cytoplasmic,0.0000,0.0085,0.9827,0.0028,0.0047,0.0012
316,tr|A0A090YTU1|A0A090YTU1_9BACI,Cytoplasmic,0.0001,0.0085,0.9775,0.0120,0.0018,0.0001
317,tr|A0A094JGL9|A0A094JGL9_9GAMM,Cytoplasmic,0.0000,0.0081,0.9718,0.0096,0.0013,0.0092
318,tr|A0A094K1V0|A0A094K1V0_9GAMM,Cytoplasmic,0.0000,0.0108,0.9869,0.0008,0.0008,0.0006
319,tr|A0A095HDC3|A0A095HDC3_BURPE,Cytoplasmic,0.0000,0.0087,0.9853,0.0031,0.0016,0.0013
320,tr|A0A095T0D2|A0A095T0D2_9GAMM,Cytoplasmic,0.0000,0.0040,0.9713,0.0176,0.0051,0.0020
321,tr|A0A095W9S7|A0A095W9S7_BURGA,Cytoplasmic,0.0000,0.0041,0.9813,0.0104,0.0019,0.0023
322,tr|A0A095XAN5|A0A095XAN5_BURGA,Cytoplasmic,0.0000,0.0238,0.9633,0.0052,0.0051,0.0027
323,tr|A0A095XJP6|A0A095XJP6_9BURK,Cytoplasmic,0.0000,0.0077,0.9849,0.0009,0.0041,0.0023
324,tr|A0A095XLI0|A0A095XLI0_9BURK,Cytoplasmic,0.0003,0.0688,0.8915,0.0141,0.0217,0.0035
325,tr|A0A095YFQ5|A0A095YFQ5_BURGA,Cytoplasmic,0.0000,0.0134,0.9723,0.0015,0.0100,0.0028
326,tr|A0A096B5Q1|A0A096B5Q1_FLAPL,Cytoplasmic,0.0004,0.0356,0.7716,0.0117,0.1781,0.0026
327,tr|A0A096B5W9|A0A096B5W9_FLAPL,Cytoplasmic,0.0005,0.0221,0.8691,0.0367,0.0612,0.0103
328,tr|A0A096DKZ4|A0A096DKZ4_9BURK,Cytoplasmic,0.0000,0.0084,0.9886,0.0006,0.0007,0.0016
329,tr|A0A096FB20|A0A096FB20_9BURK,Cytoplasmic,0.0000,0.0052,0.9527,0.0219,0.0145,0.0057
330,tr|A0A096FN63|A0A096FN63_COMTE,Cytoplasmic,0.0003,0.0076,0.9338,0.0116,0.0340,0.0127
331,tr|A0A096HGH8|A0A096HGH8_COMTE,Cytoplasmic,0.0000,0.0062,0.9548,0.0220,0.0096,0.0074
332,tr|A0A096HN32|A0A096HN32_COMTE,Cytoplasmic,0.0000,0.0078,0.9898,0.0005,0.0005,0.0014
333,tr|A0A097APY1|A0A097APY1_THEKI,Cytoplasmic,0.0011,0.0249,0.8586,0.0074,0.1073,0.0007
334,tr|A0A097ERC1|A0A097ERC1_9GAMM,Cytoplasmic,0.0000,0.0007,0.9610,0.0018,0.0365,0.0000
335,tr|A0A097R5B7|A0A097R5B7_HAFAL,Cytoplasmic,0.0000,0.0037,0.9936,0.0002,0.0003,0.0021
336,tr|A0A098BVI1|A0A098BVI1_9NOCA,Cytoplasmic,0.0001,0.1544,0.8242,0.0196,0.0016,0.0002
337,tr|A0A098CCB6|A0A098CCB6_KLEPN,Cytoplasmic,0.0000,0.0062,0.9688,0.0104,0.0009,0.0136
338,tr|A0A098G0X2|A0A098G0X2_9GAMM,Cytoplasmic,0.0001,0.0046,0.8830,0.1003,0.0107,0.0013
339,tr|A0A098LH63|A0A098LH63_9BACT,Cytoplasmic,0.0001,0.0059,0.9222,0.0047,0.0666,0.0005
340,tr|A0A098TD75|A0A098TD75_9HYPH,Cytoplasmic,0.0000,0.0386,0.9489,0.0058,0.0066,0.0002
341,tr|A0A099JLB0|A0A099JLB0_9MICO,Cytoplasmic,0.0000,0.0494,0.9414,0.0044,0.0018,0.0030
342,tr|A0A099KS96|A0A099KS96_COLPS,Cytoplasmic,0.0000,0.0005,0.9981,0.0004,0.0009,0.0001
343,tr|A0A099KU14|A0A099KU14_COLPS,Cytoplasmic,0.0006,0.1764,0.6993,0.0017,0.1215,0.0005
344,tr|A0A099KVX8|A0A099KVX8_COLPS,Cytoplasmic,0.0000,0.0405,0.9133,0.0146,0.0284,0.0032
345,tr|A0A099L0P6|A0A099L0P6_COLPS,Cytoplasmic,0.0000,0.0008,0.9908,0.0016,0.0064,0.0003
346,tr|A0A099MCC9|A0A099MCC9_9VIBR,Cytoplasmic,0.0000,0.0044,0.9934,0.0005,0.0006,0.0010
347,tr|A0A099PF34|A0A099PF34_9GAMM,Cytoplasmic,0.0000,0.0031,0.9605,0.0085,0.0222,0.0057
348,tr|A0A099S0A4|A0A099S0A4_9FIRM,Cytoplasmic,0.0000,0.0007,0.9950,0.0019,0.0023,0.0001
349,tr|A0A099S7W3|A0A099S7W3_9CLOT,Cytoplasmic,0.0000,0.0041,0.9665,0.0030,0.0245,0.0019
350,tr|A0A099W017|A0A099W017_9LIST,Cytoplasmic,0.0001,0.0074,0.9665,0.0157,0.0102,0.0001
351,tr|A0A099WKT4|A0A099WKT4_9LIST,Cytoplasmic,0.0000,0.0026,0.9891,0.0025,0.0033,0.0026
352,tr|A0A0A0B9J5|A0A0A0B9J5_9CELL,Cytoplasmic,0.0000,0.1230,0.8672,0.0080,0.0015,0.0003
353,tr|A0A0A0BCX7|A0A0A0BCX7_9GAMM,Cytoplasmic,0.0004,0.0583,0.7770,0.0079,0.0741,0.0823
354,tr|A0A0A0BSB8|A0A0A0BSB8_9CELL,Cytoplasmic,0.0000,0.2677,0.7146,0.0130,0.0041,0.0005
355,tr|A0A0A0CWG7|A0A0A0CWG7_9PROT,Cytoplasmic,0.0000,0.0187,0.9767,0.0008,0.0029,0.0009
356,tr|A0A0A0DAN3|A0A0A0DAN3_9PROT,Cytoplasmic,0.0000,0.0263,0.9701,0.0024,0.0006,0.0006
357,tr|A0A0A0EDD6|A0A0A0EDD6_9RHOB,Cytoplasmic,0.0000,0.0003,0.9993,0.0001,0.0001,0.0002
358,tr|A0A0A0NDL0|A0A0A0NDL0_STRRN,Cytoplasmic,0.0000,0.0049,0.9748,0.0024,0.0119,0.0059
359,tr|A0A0A0NHT5|A0A0A0NHT5_STRRN,Cytoplasmic,0.0000,0.0147,0.9535,0.0270,0.0035,0.0012
360,tr|A0A0A0NNF9|A0A0A0NNF9_STRRN,Cytoplasmic,0.0000,0.0014,0.9981,0.0001,0.0003,0.0002
361,tr|A0A0A0NV82|A0A0A0NV82_STRRN,Cytoplasmic,0.0000,0.1127,0.8813,0.0027,0.0026,0.0006
362,tr|A0A0A0WJV6|A0A0A0WJV6_BACMY,Cytoplasmic,0.0000,0.0041,0.9532,0.0280,0.0142,0.0005
363,tr|A0A0A0WU15|A0A0A0WU15_BACMY,Cytoplasmic,0.0001,0.0127,0.9665,0.0115,0.0089,0.0002
364,tr|A0A0A1FJM9|A0A0A1FJM9_9BURK,Cytoplasmic,0.0000,0.0461,0.9396,0.0117,0.0017,0.0009
365,tr|A0A0A1GR13|A0A0A1GR13_BIFLN,Cytoplasmic,0.0000,0.1714,0.8141,0.0084,0.0037,0.0024
366,tr|A0A0A1HQI2|A0A0A1HQI2_9PSED,Cytoplasmic,0.0000,0.0020,0.9936,0.0003,0.0005,0.0036
367,tr|A0A0A1HX16|A0A0A1HX16_9PSED,Cytoplasmic,0.0000,0.0237,0.9397,0.0242,0.0084,0.0040
368,tr|A0A0A1I1E2|A0A0A1I1E2_9PSED,Cytoplasmic,0.0000,0.0199,0.9784,0.0002,0.0004,0.0010
369,tr|A0A0A1MT35|A0A0A1MT35_9BACI,Cytoplasmic,0.0000,0.0085,0.9811,0.0067,0.0017,0.0019
370,tr|A0A0A1PP47|A0A0A1PP47_UNCXX,Cytoplasmic,0.0000,0.0012,0.9975,0.0001,0.0008,0.0005
371,tr|A0A0A1Q016|A0A0A1Q016_UNCXX,Cytoplasmic,0.0000,0.0056,0.9899,0.0006,0.0034,0.0005
372,tr|A0A0A1Q3Q9|A0A0A1Q3Q9_UNCXX,Cytoplasmic,0.0000,0.0010,0.9869,0.0020,0.0052,0.0049
373,tr|A0A0A1VJD7|A0A0A1VJD7_9BURK,Cytoplasmic,0.0000,0.0373,0.9613,0.0002,0.0005,0.0007
374,tr|A0A0A1VK39|A0A0A1VK39_9BURK,Cytoplasmic,0.0000,0.0132,0.9796,0.0010,0.0034,0.0027
375,tr|A0A0A1VZT2|A0A0A1VZT2_MICAE,Cytoplasmic,0.0002,0.0180,0.9004,0.0025,0.0661,0.0128
376,tr|A0A0A1YIB2|A0A0A1YIB2_9PSED,Cytoplasmic,0.0002,0.2158,0.6872,0.0858,0.0067,0.0042
377,tr|A0A0A1YT18|A0A0A1YT18_PSEFL,Cytoplasmic,0.0000,0.0109,0.9839,0.0033,0.0016,0.0003
378,tr|A0A0A1Z2W0|A0A0A1Z2W0_PSEFL,Cytoplasmic,0.0000,0.0035,0.9918,0.0009,0.0007,0.0031
379,tr|A0A0A1ZAT1|A0A0A1ZAT1_PROMR,Outer Membrane,0.0001,0.0031,0.4856,0.0028,0.5077,0.0007
380,tr|A0A0A1ZYB9|A0A0A1ZYB9_PROMR,Cytoplasmic,0.0003,0.0069,0.7183,0.0037,0.2700,0.0007
381,tr|A0A0A2A886|A0A0A2A886_PROMR,Cytoplasmic,0.0001,0.0142,0.4944,0.0035,0.4871,0.0006
382,tr|A0A0A2A8L2|A0A0A2A8L2_PROMR,Outer Membrane,0.0001,0.0019,0.3641,0.0011,0.6322,0.0006
383,tr|A0A0A2AHU2|A0A0A2AHU2_PROMR,Outer Membrane,0.0001,0.0045,0.3548,0.0025,0.6376,0.0005
384,tr|A0A0A2B5J2|A0A0A2B5J2_PROMR,Outer Membrane,0.0002,0.0137,0.3416,0.0040,0.6395,0.0009
385,tr|A0A0A2BCY2|A0A0A2BCY2_PROMR,Cytoplasmic,0.0002,0.0150,0.5264,0.0023,0.4553,0.0008
386,tr|A0A0A2BGG5|A0A0A2BGG5_9CYAN,Cytoplasmic,0.0008,0.1283,0.6306,0.0052,0.2334,0.0018
387,tr|A0A0A2BN57|A0A0A2BN57_9CYAN,Cytoplasmic,0.0003,0.1133,0.8277,0.0042,0.0507,0.0038
388,tr|A0A0A2C661|A0A0A2C661_PROMR,Outer Membrane,0.0006,0.0252,0.4471,0.0038,0.5204,0.0028
389,tr|A0A0A2CF60|A0A0A2CF60_9CYAN,Cytoplasmic,0.0003,0.1007,0.8128,0.0047,0.0784,0.0031
390,tr|A0A0A2HW20|A0A0A2HW20_9BACT,Cytoplasmic,0.0000,0.0118,0.9848,0.0022,0.0009,0.0002
391,tr|A0A0A2V029|A0A0A2V029_9BACI,Cytoplasmic,0.0000,0.0030,0.9908,0.0009,0.0038,0.0014
392,tr|A0A0A3ANZ9|A0A0A3ANZ9_9PAST,Cytoplasmic,0.0000,0.0464,0.8849,0.0374,0.0277,0.0036
393,tr|A0A0A3XL81|A0A0A3XL81_BRAJP,Cytoplasmic,0.0002,0.0377,0.8971,0.0151,0.0458,0.0041
394,tr|A0A0A3Y005|A0A0A3Y005_BRAJP,Cytoplasmic,0.0000,0.0005,0.9974,0.0003,0.0013,0.0005
395,tr|A0A0A3Z5H2|A0A0A3Z5H2_BRAJP,Cytoplasmic,0.0000,0.0739,0.9028,0.0111,0.0035,0.0086
396,tr|A0A0A4A9V5|A0A0A4A9V5_9GAMM,Cytoplasmic,0.0000,0.0109,0.9708,0.0108,0.0036,0.0040
397,tr|A0A0A5G0G7|A0A0A5G0G7_9BACI,Cytoplasmic,0.0000,0.0022,0.9851,0.0032,0.0076,0.0019
398,tr|A0A0A5GJQ8|A0A0A5GJQ8_9BACI,Cytoplasmic,0.0000,0.0021,0.9855,0.0057,0.0059,0.0008
399,tr|A0A0A5HYX0|A0A0A5HYX0_PHOS4,Cytoplasmic,0.0000,0.0009,0.9972,0.0007,0.0007,0.0006
400,tr|A0A0A5I038|A0A0A5I038_PHOS4,Cytoplasmic,0.0000,0.0015,0.9949,0.0023,0.0011,0.0002
401,tr|A0A0A6D7M2|A0A0A6D7M2_9PSED,Cytoplasmic,0.0000,0.0085,0.9884,0.0009,0.0013,0.0009
402,tr|A0A0A6DAZ1|A0A0A6DAZ1_9PSED,Cytoplasmic,0.0000,0.0363,0.9618,0.0007,0.0007,0.0004
403,tr|A0A0A6DHN8|A0A0A6DHN8_9PSED,Cytoplasmic,0.0000,0.0041,0.9911,0.0007,0.0011,0.0030
404,tr|A0A0A6PHM1|A0A0A6PHM1_9GAMM,Cytoplasmic,0.0003,0.1025,0.8593,0.0200,0.0152,0.0027
405,tr|A0A0A6VM65|A0A0A6VM65_BIFLL,Cytoplasmic,0.0000,0.1477,0.8349,0.0122,0.0028,0.0023
406,tr|A0A0A6VQQ9|A0A0A6VQQ9_KOCRO,Cytoplasmic,0.0000,0.0090,0.9884,0.0018,0.0006,0.0002
407,tr|A0A0A7EKW2|A0A0A7EKW2_9GAMM,Cytoplasmic,0.0000,0.0027,0.9707,0.0008,0.0258,0.0001
408,tr|A0A0A7I3P3|A0A0A7I3P3_9BIFI,Cytoplasmic,0.0000,0.1086,0.8638,0.0124,0.0092,0.0060
409,tr|A0A0A7I624|A0A0A7I624_9BIFI,Cytoplasmic,0.0000,0.1010,0.8806,0.0115,0.0030,0.0039
